full_name,type,state,party,marker
Frank Becker,House,NY,Republican,NY5
Ralph Beermann,House,NE,Republican,NE1
John Bennett,House,MI,Republican,MI12
Oliver Bolton,House,OH,Republican,OH11
Daniel Brewster,Senate,MD,Democrat,MD
James Bromwell,House,IA,Republican,IA2
Donald Bruce,House,IN,Republican,IN11
Charles Buckley,House,NY,Democrat,NY23
Everett Burkhalter,House,CA,Democrat,CA27
Clarence Cannon,House,MO,Democrat,MO9
Frank Carlson,Senate,KS,Republican,KS
John Chenoweth,House,CO,Republican,CO3
Joseph Clark,Senate,PA,Democrat,PA
Clifford Davis,House,TN,Democrat,TN9
Steven Derounian,House,NY,Republican,NY3
Everett DirkSenate,Senate,IL,Republican,IL
Clyde Doyle,House,CA,Democrat,CA23
James Edmondson,Senate,OK,Democrat,OK
Carl Elliott,House,AL,Democrat,AL
Antonio Fernós-Isern,House,PR,Popular Democrat,PR
Edward Finnegan,House,IL,Democrat,IL9
Elijah Forrester,House,GA,Democrat,GA3
Julian Gary,House,VA,Democrat,VA3
Leon Gavin,House,PA,Republican,PA23
Thomas Gill,House,HI,Democrat,HI1
Milton Glenn,House,NJ,Republican,NJ2
George Grant,House,AL,Democrat,AL
William Green,House,PA,Democrat,PA5
Ernest Gruening,Senate,AK,Democrat,AK
Ralph Harding,House,ID,Democrat,ID2
Carl Hayden,Senate,AZ,Democrat,AZ
James Healey,House,NY,Democrat,NY21
Robert Hemphill,House,SC,Democrat,SC5
Bourke Hickenlooper,Senate,IA,Republican,IA
Joseph Hill,Senate,AL,Democrat,AL
Charles Hoeven,House,IA,Republican,IA6
Elmer Hoffman,House,IL,Republican,IL14
Walter Horan,House,WA,Republican,WA5
George Huddleston,House,AL,Democrat,AL
Benton JenSenate,House,IA,Republican,IA7
August JohanSenate,House,MI,Republican,MI3
Lester Johnson,House,WI,Democrat,WI9
Olin Johnston,Senate,SC,Democrat,SC
Maude Kee,House,WV,Democrat,WV5
Clarence Kilburn,House,NY,Republican,NY31
Joe Kilgore,House,TX,Democrat,TX15
Victor Knox,House,MI,Republican,MI11
Thomas Kuchel,Senate,CA,Republican,CA
Richard Lankford,House,MD,Democrat,MD5
Frank Lausche,Senate,OH,Democrat,OH
John Lesinski,House,MI,Democrat,MI16
Roland Libonati,House,IL,Democrat,IL7
Edward Long,Senate,MO,Democrat,MO
Patrick Martin,House,CA,Republican,CA38
Clifford McIntire,House,ME,Republican,ME2
Robert McLoskey,House,IL,Republican,IL19
George Meader,House,MI,Republican,MI2
William Miller,House,NY,Republican,NY4
William Milliken,House,PA,Republican,PA7
Almer Monroney,Senate,OK,Democrat,OK
Wayne Morse,Senate,OR,Democrat,OR
Thruston Morton,Senate,KY,Republican,KY
Albin Norblad,House,OR,Republican,OR1
Hjalmar Nygaard,House,ND,Republican,ND1
Thomas O’Brien,House,IL,Democrat,IL6
Frank Osmers,House,NJ,Republican,NJ9
Harold Ostertag,House,NY,Republican,NY37
John Pilcher,House,GA,Democrat,GA2
John Pillion,House,NY,Republican,NY39
Albert Rains,House,AL,Democrat,AL
Carl Rich,House,OH,Republican,OH1
Roy Riehlman,House,NY,Republican,NY34
Kenneth Roberts,House,AL,Democrat,AL
Harold Ryan,House,MI,Democrat,MI14
Paul Schenck,House,OH,Republican,OH3
John Shelley,House,CA,Democrat,CA5
Harry Sheppard,House,CA,Democrat,CA33
Don Short,House,ND,Republican,ND2
Abner Sibal,House,CT,Republican,CT4
Eugene Siler,House,KY,Republican,KY5
George Smathers,Senate,FL,Democrat,FL
Katharine St. George,House,NY,Republican,NY27
Neil Staebler,House,MI,Democrat,MI
K. Stinson,House,WA,Republican,WA7
William Thornberry,House,TX,Democrat,TX1
Thor Tollefson,House,WA,Republican,WA6
William Van Pelt,House,WI,Republican,WI6
Carl Vinson,House,GA,Democrat,GA6
George Wallhauser,House,NJ,Republican,NJ12
Francis Walter,House,PA,Democrat,PA15
Herbert Walters,Senate,TN,Democrat,TN
James Weaver,House,PA,Republican,PA24
Alfred Westland,House,WA,Republican,WA2
James Wharton,House,NY,Republican,NY28
Victor Wickersham,House,OK,Democrat,OK6
Earl Wilson,House,IN,Republican,IN9
William Winstead,House,MS,Democrat,MS4
Lyndon Johnson,Senate,TX,Democrat,TX
Ross Bass,Senate,TN,Democrat,TN
Pierre Salinger,Senate,CA,Democrat,CA
Arthur Andrews,House,AL,Republican,AL4
John Baldwin,House,CA,Republican,CA14
Bert Bandstra,House,IA,Democrat,IA4
Lindley Beckworth,House,TX,Democrat,TX3
Herbert Bonner,House,NC,Democrat,NC1
Clarence Brown,House,OH,Republican,OH7
Clair Callan,House,NE,Democrat,NE1
Howard Callaway,House,GA,Republican,GA3
Ronald Cameron,House,CA,Democrat,CA25
Frank Chelf,House,KY,Democrat,KY4
Raymond Clevenger,House,MI,Democrat,MI11
Harold Cooley,House,NC,Democrat,NC4
Nathaniel Craley,House,PA,Democrat,PA19
Willard Curtin,House,PA,Republican,PA8
Paul Dague,House,PA,Republican,PA9
Winfield Denton,House,IN,Democrat,IN8
Thomas Dodd,Senate,CT,Democrat,CT
Kenneth Dyal,House,CA,Democrat,CA33
Robert Ellsworth,House,KS,Republican,KS3
Charles Farnsley,House,KY,Democrat,KY3
Billie Farnum,House,MI,Democrat,MI19
John Gilligan,House,OH,Democrat,OH1
Albert Gore,Senate,TN,Democrat,TN
Bernard Grabowski,House,CT,Democrat,CT6
Stanley Greigg,House,IA,Democrat,IA6
George Grider,House,TN,Democrat,TN9
Harlan Hagen,House,CA,Democrat,CA18
John HanSenate,House,IA,Democrat,IA7
Oren Harris,House,AR,Democrat,AR4
Ralph Harvey,House,IN,Republican,IN1
Spessard Holland,Senate,FL,Democrat,FL
Joseph Huot,House,NH,Democrat,NH1
William Jennings,House,VA,Democrat,VA9
Jed Johnson,House,OK,Democrat,OK6
Paul Jones,House,MO,Democrat,MO1
Robert Kennedy,Senate,NY,Democrat,NY
Eugene Keogh,House,NY,Democrat,NY11
David King,House,UT,Democrat,UT2
Paul Krebs,House,NJ,Democrat,NJ12
John Kunkel,House,PA,Republican,PA16
John Lindsay,House,NY,Republican,NY17
Rodney Love,House,OH,Democrat,OH3
James MacKay,House,GA,Democrat,GA4
John Mackie,House,MI,Democrat,MI7
James Martin,House,AL,Republican,AL7
Joseph Martin,House,MA,Republican,MA1
Donald Matthews,House,FL,Democrat,FL8
Eugene McCarthy,Senate,MN,Democrat,MN
Harris McDowell,House,DE,Democrat,DE
Thomas McGrath,House,NJ,Democrat,NJ2
Roy McVicker,House,CO,Democrat,CO2
Walter Moeller,House,OH,Democrat,OH1
James Morrison,House,LA,Democrat,LA6
George Murphy,Senate,CA,Republican,CA
Thomas Murray,House,TN,Democrat,TN7
Leo O’Brien,House,NY,Democrat,NY29
Alec Olson,House,MN,Democrat,MN6
Winston Prouty,Senate,VT,Republican,VT
John Race,House,WI,Democrat,WI6
Rolland Redlin,House,ND,Democrat,ND2
Ralph Rivers,House,AK,Democrat,AK
Walter Rogers,House,TX,Democrat,TX18
James Roosevelt,House,CA,Democrat,CA26
Donald Russell,Senate,SC,Democrat,SC
Darwin Schisler,House,IL,Democrat,IL19
John Schmidhauser,House,IA,Democrat,IA1
Ralph Scott,House,NC,Democrat,NC5
Robert Secrest,House,OH,Democrat,OH15
George Senner,House,AZ,Democrat,AZ3
Carlton Sickles,House,MD,Democrat,MD
Howard Smith,House,VA,Democrat,VA8
Lynn Stalbaum,House,WI,Democrat,WI1
Robert Sweeney,House,OH,Democrat,OH
Albert Thomas,House,TX,Democrat,TX8
Lera Thomas,House,TX,Democrat,TX8
Clark Thompson,House,TX,Democrat,TX9
Theo Thompson,House,LA,Democrat,LA7
Paul Todd,House,MI,Democrat,MI3
Herman Toll,House,PA,Democrat,PA4
James Trimble,House,AR,Democrat,AR3
Stanley Tupper,House,ME,Republican,ME1
James Tuten,House,GA,Democrat,GA8
Joseph Tydings,Senate,MD,Democrat,MD
Weston Vivian,House,MI,Democrat,MI2
Prentiss Walker,House,MS,Republican,MS4
Charles Weltner,House,GA,Democrat,GA5
Compton White,House,ID,Democrat,ID1
John Williams,Senate,DE,Republican,DE
Ralph Yarborough,Senate,TX,Democrat,TX
Stephen Young,Senate,OH,Democrat,OH
William Spong,Senate,VA,Democrat,VA
Gordon Allott,Senate,CO,Republican,CO
Clinton Anderson,Senate,NM,Democrat,NM
Robert Ashmore,House,SC,Democrat,SC4
Edward Bartlett,Senate,AK,Democrat,AK
James Boggs,Senate,DE,Republican,DE
Frances Bolton,House,OH,Republican,OH22
John Cooper,Senate,KY,Republican,KY
Thomas Curtis,House,MO,Republican,MO2
Allen Ellender,Senate,LA,Democrat,LA
Paul Fino,House,NY,Republican,NY24
John Fogarty,House,RI,Democrat,RI2
James Gardner,House,NC,Republican,NC4
Ezekiel Gathings,House,AR,Democrat,AR1
Charles Halleck,House,IN,Republican,IN2
Porter Hardy,House,VA,Democrat,VA2
Fred Harris,Senate,OK,Democrat,OK
William Harrison,House,WY,Republican,WY
Albert Herlong,House,FL,Democrat,FL4
Elmer Holland,House,PA,Democrat,PA2
Donald Irwin,House,CT,Democrat,CT4
Benjamin Jordan,Senate,NC,Democrat,NC
Leonard Jordan,Senate,ID,Republican,ID
Frank Karsten,House,MO,Democrat,MO1
Edna Kelly,House,NY,Democrat,NY12
Cecil King,House,CA,Democrat,CA17
Horace Kornegay,House,NC,Democrat,NC6
Theodore Kupferman,House,NY,Republican,NY17
Hervey Machen,House,MD,Democrat,MD5
Jack Miller,Senate,IA,Republican,IA
Arch Moore,House,WV,Republican,WV1
Thomas Morris,House,NM,Democrat,NM
Abraham Multer,House,NY,Democrat,NY13
Karl Mundt,Senate,SD,Republican,SD
Barratt O’Hara,House,IL,Democrat,IL2
Santiago Polanco-Abreu,House,PR,Popular Democrat,PR
Joe Pool,House,TX,Democrat,TX3
Joseph Resnick,House,NY,Democrat,NY28
George Rhodes,House,PA,Democrat,PA6
Richard Russell,Senate,GA,Democrat,GA
Armistead Selden,House,AL,Democrat,AL5
James Smith,House,OK,Republican,OK6
Margaret Smith,Senate,ME,Republican,ME
Herbert Tenzer,House,NY,Democrat,NY5
William Tuck,House,VA,Democrat,VA5
E. Walker,House,NM,Democrat,NM
Basil Whitener,House,NC,Democrat,NC1
John Williams,House,MS,Democrat,MS3
Edwin Willis,House,LA,Democrat,LA3
Jesse Younger,House,CA,Republican,CA11
Marlow Cook,Senate,KY,Republican,KY
Charles Goodell,Senate,NY,Republican,NY
Edwin Adair,House,IN,Republican,IN4
George Aiken,Senate,VT,Republican,VT
William Ayres,House,OH,Republican,OH14
William Bates,House,MA,Republican,MA6
James Battin,House,MT,Republican,MT2
Wallace Bennett,Senate,UT,Republican,UT
Ellis Berry,House,SD,Republican,SD2
Alan Bible,Senate,NV,Democrat,NV
Laurence Burton,House,UT,Republican,UT1
Daniel Button,House,NY,Republican,NY29
William Cahill,House,NJ,Republican,NJ6
Jeffery Cohelan,House,CA,Democrat,CA7
William Cowger,House,KY,Republican,KY3
William Cramer,House,FL,Republican,FL8
Glenn Cunningham,House,NE,Republican,NE2
Emilio Daddario,House,CT,Democrat,CT1
William Dawson,House,IL,Democrat,IL1
Robert Denney,House,NE,Republican,NE1
Peter Dominick,Senate,CO,Republican,CO
Samuel Ervin,Senate,NC,Democrat,NC
Robert Everett,House,TN,Democrat,TN8
George Fallon,House,MD,Democrat,MD4
Leonard Farbstein,House,NY,Democrat,NY19
Michael Feighan,House,OH,Democrat,OH2
Edgar Foreman,House,NM,Republican,NM2
Samuel Friedel,House,MD,Democrat,MD7
James Fulbright,Senate,AR,Democrat,AR
Jacob Gilbert,House,NY,Democrat,NY22
Edward Gurney,Senate,FL,Republican,FL
Harold Hughes,Senate,IA,Democrat,IA
Charles Joelson,House,NJ,Democrat,NJ8
Michael Kirwan,House,OH,Democrat,OH19
Thomas Kleppe,House,ND,Republican,ND2
Melvin Laird,House,WI,Republican,WI7
Odin Langen,House,MN,Republican,MN7
Glenard Lipscomb,House,CA,Republican,CA24
Allard Lowenstein,House,NY,Democrat,NY5
Clark MacGregor,House,MN,Republican,MN3
John Marsh,House,VA,Democrat,VA7
Catherine May,House,WA,Republican,WA4
Richard McCarthy,House,NY,Democrat,NY39
John McCormack,House,MA,Democrat,MA9
Martin McKneally,House,NY,Republican,NY27
Thomas Meskill,House,CT,Republican,CT6
Chester Mize,House,KS,Republican,KS2
William Murphy,House,IL,Democrat,IL3
Maston O’Neal,House,GA,Democrat,GA2
Arnold OlSenate,House,MT,Democrat,MT1
Philip Philbin,House,MA,Democrat,MA3
Howard Pollock,House,AK,Republican,AK
Adam Powell,House,NY,Democrat,NY18
Benjamin Reifel,House,SD,Republican,SD1
Edwin Reinecke,House,CA,Republican,CA27
Lucius Rivers,House,SC,Democrat,SC1
Byron Rogers,House,CO,Democrat,CO1
Daniel Ronan,House,IL,Democrat,IL6
Richard Roudebush,House,IN,Republican,IN5
Donald Rumsfeld,House,IL,Republican,IL13
William Saxbe,Senate,OH,Republican,OH
Henry Schadeberg,House,WI,Republican,WI1
Ralph Smith,Senate,IL,Republican,IL
William St. Onge,House,CT,Democrat,CT2
James Utt,House,CA,Republican,CA35
George Watkins,House,PA,Republican,PA9
Albert Watson,House,SC,Republican,SC2
John Wold,House,WY,Republican,WY
Richard Nixon,Senate,CA,Republican,CA
Watkins Abbitt,House,VA,Democrat,VA4
Thomas Abernethy,House,MS,Democrat,MS1
William Anderson,House,TN,Democrat,TN6
Elizabeth Andrews,House,AL,Democrat,AL3
George Andrews,House,AL,Democrat,AL3
Wayne Aspinall,House,CO,Democrat,CO4
Walter Baring,House,NV,Democrat,NV
John Beall,Senate,MD,Republican,MD
Nicholas Begich,House,AK,Democrat,AK
Page Belcher,House,OK,Republican,OK1
Jackson Betts,House,OH,Republican,OH8
Leonard Blanton,House,TN,Democrat,TN7
Thomas Boggs,House,LA,Democrat,LA2
Frank Bow,House,OH,Republican,OH16
William Brock,Senate,TN,Republican,TN
James Buckley,Senate,NY,Conservative,NY
James Byrne,House,PA,Democrat,PA3
John Byrnes,House,WI,Republican,WI8
Earle Cabell,House,TX,Democrat,TX5
Patrick Caffery,House,LA,Democrat,LA3
Cliffard Carlson,House,IL,Republican,IL15
Emanuel Celler,House,NY,Democrat,NY1
William Colmer,House,MS,Democrat,MS5
William Conover,House,PA,Republican,PA27
Robert Corbett,House,PA,Republican,PA18
William Curlin,House,KY,Democrat,KY6
Jorge Córdova Díaz,House,PR,New Progressive,PR
John Dow,House,NY,Democrat,NY27
John Dowdy,House,TX,Democrat,TX2
Florence Dwyer,House,NJ,Republican,NJ12
Edmond Edmondson,House,OK,Democrat,OK2
Edwin Edwards,House,LA,Democrat,LA7
Paul Fannin,Senate,AZ,Republican,AZ
Hiram Fong,Senate,HI,Republican,HI
James Fulton,House,PA,Republican,PA27
Nick Galifianakis,House,NC,Democrat,NC4
Cornelius Gallagher,House,NJ,Democrat,NJ13
David Gambrell,Senate,GA,Democrat,GA
Edward Garmatz,House,MD,Democrat,MD3
Charles Griffin,House,MS,Democrat,MS3
George Hagan,House,GA,Democrat,GA1
Durward Hall,House,MO,Republican,MO7
Seymour Halpern,House,NY,Republican,NY6
Philip Hart,Senate,MI,Democrat,MI
Rupert Hartke,Senate,IN,Democrat,IN
Louise Hicks,House,MA,Democrat,MA9
Roman Hruska,Senate,NE,Republican,NE
William Hull,House,MO,Democrat,MO6
Charles Jonas,House,NC,Republican,NC9
James Kee,House,WV,Democrat,WV5
Hastings Keith,House,MA,Republican,MA12
John Kyl,House,IA,Republican,IA4
Alton Lennon,House,NC,Democrat,NC7
Arthur Link,House,ND,Democrat,ND2
Sherman Lloyd,House,UT,Republican,UT2
Speedy Long,House,LA,Democrat,LA8
Michael Mansfield,Senate,MT,Democrat,MT
William McCulloch,House,OH,Republican,OH4
Jack McDonald,House,MI,Republican,MI19
Gale McGee,Senate,WY,Democrat,WY
James McKevitt,House,CO,Republican,CO1
John McMillan,House,SC,Democrat,SC6
George Miller,House,CA,Democrat,CA8
John Monagan,House,CT,Democrat,CT5
Joseph Montoya,Senate,NM,Democrat,NM
Frank Morse,House,MA,Republican,MA5
Rogers Morton,House,MD,Republican,MD1
Frank Moss,Senate,UT,Democrat,UT
Alvin O’Konski,House,WI,Republican,WI1
John Pastore,Senate,RI,Democrat,RI
Thomas Pelly,House,WA,Republican,WA1
Alexander Pirnie,House,NY,Republican,NY32
Richard Poff,House,VA,Republican,VA6
Roman Pucinski,House,IL,Democrat,IL11
Graham Purcell,House,TX,Democrat,TX13
Charlotte Reid,House,IL,Republican,IL15
William Ryan,House,NY,Democrat,NY2
John Schmitz,House,CA,Republican,CA35
Frederick Schwengel,House,IA,Republican,IA1
Hugh Scott,Senate,PA,Republican,PA
H. Smith,House,CA,Republican,CA2
William Springer,House,IL,Republican,IL22
William Symington,Senate,MO,Democrat,MO
Robert Taft,Senate,OH,Republican,OH
John Terry,House,NY,Republican,NY34
Standish Thompson,House,GA,Republican,GA5
John Tunney,Senate,CA,Democrat,CA
John Watts,House,KY,Democrat,KY6
John Whalley,House,PA,Republican,PA12
Elaine Edwards,Senate,LA,Democrat,LA
James Abourezk,Senate,SD,Democrat,SD
Leslie Arends,House,IL,Republican,IL15
LaMar Baker,House,TN,Republican,TN3
Dewey Bartlett,Senate,OK,Republican,OK
Benjamin Blackburn,House,GA,Republican,GA4
John Blatnik,House,MN,Democrat,MN8
Frank Brasco,House,NY,Democrat,NY11
William Bray,House,IN,Republican,IN6
Edward Brooke,Senate,MA,Republican,MA
Donald Brotzman,House,CO,Republican,CO2
Joel Broyhill,House,VA,Republican,VA1
John Camp,House,OK,Republican,OK6
Hugh Carey,House,NY,Democrat,NY15
Clifford Case,Senate,NJ,Republican,NJ
Charles Chamberlain,House,MI,Republican,MI6
Frank Clark,House,PA,Democrat,PA25
Richard Clark,Senate,IA,Democrat,IA
Harold Collier,House,IL,Republican,IL6
George Collins,House,IL,Democrat,IL6
Paul Cronin,House,MA,Republican,MA5
Carl Curtis,Senate,NE,Republican,NE
Glenn Davis,House,WI,Republican,WI9
John Davis,House,GA,Democrat,GA7
John Dellenback,House,OR,Republican,OR4
Frank Denholm,House,SD,Democrat,SD1
David Dennis,House,IN,Republican,IN1
Harold Donohue,House,MA,Democrat,MA3
William Dorn,House,SC,Democrat,SC3
Thaddeus Dulski,House,NY,Democrat,NY37
James Eastland,Senate,MS,Democrat,MS
Ovie Fisher,House,TX,Democrat,TX21
Peter FrelinghuySenate,House,NJ,Republican,NJ5
Harold Froehlich,House,WI,Republican,WI8
Thomas Gettys,House,SC,Democrat,SC5
George Goodling,House,PA,Republican,PA19
Ella Grasso,House,CT,Democrat,CT6
Edith Green,House,OR,Democrat,OR3
Robert Griffin,Senate,MI,Republican,MI
Martha Griffiths,House,MI,Democrat,MI17
Harold Gross,House,IA,Republican,IA3
James Grover,House,NY,Republican,NY2
Charles Gubser,House,CA,Republican,CA1
William Gunter,House,FL,Democrat,FL5
Richard Hanna,House,CA,Democrat,CA34
Robert Hanrahan,House,IL,Republican,IL3
Clifford HanSenate,Senate,WY,Republican,WY
Julia HanSenate,House,WA,Democrat,WA3
Orval HanSenate,House,ID,Republican,ID2
James Harvey,House,MI,Republican,MI8
Floyd Haskell,Senate,CO,Democrat,CO
William Hathaway,Senate,ME,Democrat,ME
Lawrence Hogan,House,MD,Republican,MD5
Chester Holifield,House,CA,Democrat,CA19
Craig Hosmer,House,CA,Republican,CA32
Robert Huber,House,MI,Republican,MI18
William Hudnut,House,IN,Republican,IN11
John Hunt,House,NJ,Republican,NJ1
William Keating,House,OH,Republican,OH1
Carleton King,House,NY,Republican,NY29
Dan Kuykendall,House,TN,Republican,TN8
Peter Kyros,House,ME,Democrat,ME1
Earl Landgrebe,House,IN,Republican,IN2
William Mailliard,House,CA,Republican,CA6
Richard Mallary,House,VT,Republican,VT
Joseph Maraziti,House,NJ,Republican,NJ13
David Martin,House,NE,Republican,NE3
Robert Mathias,House,CA,Republican,CA18
Wiley Mayne,House,IA,Republican,IA6
John McClellan,Senate,AR,Democrat,AR
Thomas McIntyre,Senate,NH,Democrat,NH
Clem McSpadden,House,OK,Democrat,OK2
Lee Metcalf,Senate,MT,Democrat,MT
William Mills,House,MD,Republican,MD1
William Minshall,House,OH,Republican,OH23
Wilmer Mizell,House,NC,Republican,NC5
Walter Mondale,Senate,MN,Democrat,MN
Ancher NelSenate,House,MN,Republican,MN2
James Pearson,Senate,KS,Republican,KS
Bertram Podell,House,NY,Democrat,NY13
Walter Powell,House,OH,Republican,OH8
Robert Price,House,TX,Republican,TX13
John Rarick,House,LA,Democrat,LA6
Ogden Reid,House,NY,Democrat,NY24
Howard Robison,House,NY,Republican,NY27
Angelo Roncallo,House,NY,Republican,NY3
John Rooney,House,NY,Democrat,NY14
William Roy,House,KS,Democrat,KS2
Earl Ruth,House,NC,Republican,NC8
Charles Sandman,House,NJ,Republican,NJ2
John Saylor,House,PA,Republican,PA12
William Scherle,House,IA,Republican,IA5
William Scott,Senate,VA,Republican,VA
Richard Shoup,House,MT,Republican,MT1
Henry Smith,House,NY,Republican,NY36
John Sparkman,Senate,AL,Democrat,AL
Robert Steele,House,CT,Republican,CT2
Frank Stubblefield,House,KY,Democrat,KY1
Charles Teague,House,CA,Republican,CA13
Vernon Thomson,House,WI,Republican,WI3
Robert Tiernan,House,RI,Democrat,RI2
David Towell,House,NV,Republican,NV
Victor Veysey,House,CA,Republican,CA43
Jerome Waldie,House,CA,Democrat,CA14
John Ware,House,PA,Republican,PA5
William Widnall,House,NJ,Republican,NJ7
Lawrence Williams,House,PA,Republican,PA7
Wendell Wyatt,House,OR,Republican,OR1
Edward Young,House,SC,Republican,SC6
Samuel Young,House,IL,Republican,IL1
Roger Zion,House,IN,Republican,IN8
John Zwach,House,MN,Republican,MN6
Louis Wyman,Senate,NH,Republican,NH
Gerald Ford,House,MI,Republican,MI5
Bella Abzug,House,NY,Democrat,NY2
Carl Albert,House,OK,Democrat,OK3
James Allen,Senate,AL,Democrat,AL
William Barrett,House,PA,Democrat,PA1
Birch Bayh,Senate,IN,Democrat,IN
Alphonzo Bell,House,CA,Republican,CA27
Henry Bellmon,Senate,OK,Republican,OK
Jaime Benítez,House,PR,Popular Democrat,PR
Edward Biester,House,PA,Republican,PA8
Robert Casey,House,TX,Democrat,TX22
Frank Church,Senate,ID,Democrat,ID
Donald Clancy,House,OH,Republican,OH2
John Conlan,House,AZ,Republican,AZ4
Norris Cotton,Senate,NH,Republican,NH
John Culver,Senate,IA,Democrat,IA
Dominick Daniels,House,NJ,Democrat,NJ14
Thomas Downing,House,VA,Democrat,VA1
John Durkin,Senate,NH,Democrat,NH
Marvin Esch,House,MI,Republican,MI2
Edwin Eshleman,House,PA,Republican,PA16
Joseph Evins,House,TN,Democrat,TN4
Richard Fulton,House,TN,Democrat,TN5
Maurice Gravel,Senate,AK,Democrat,AK
William Green,House,PA,Democrat,PA3
Gilbert Gude,House,MD,Republican,MD8
James Haley,House,FL,Democrat,FL8
Tim Hall,House,IL,Democrat,IL15
James Hastings,House,NY,Republican,NY39
Philip Hayes,House,IN,Democrat,IN8
Wayne Hays,House,OH,Democrat,OH18
Kenneth Hechler,House,WV,Democrat,WV4
Henry Helstoski,House,NJ,Democrat,NJ9
David Henderson,House,NC,Democrat,NC3
Floyd Hicks,House,WA,Democrat,WA6
Andrew Hinshaw,House,CA,Republican,CA4
Allan Howe,House,UT,Democrat,UT2
William Hungate,House,MO,Democrat,MO9
J. Hutchinson,House,MI,Republican,MI4
Felix Hébert,House,LA,Democrat,LA1
John Jarman,House,OK,Republican,OK5
Jacob Javits,Senate,NY,Republican,NY
Albert Johnson,House,PA,Republican,PA23
Robert Jones,House,AL,Democrat,AL5
